pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
HATS-55 b,HATS-55,1,1,1,0,0,2019.0,0,4.2042001,0.05412,14.022459,1.251,292.72143,0.921,Mass,,1367.0,6214.0,1.126,1.1955,4.4121,609.838
HATS-56 b,HATS-56,1,1,1,0,0,2019.0,0,4.324799,0.06043,18.920792,1.688,191.33366,0.602,Mass,,1902.0,6536.0,2.201,1.573,3.949,564.409
HATS-57 b,HATS-57,1,1,1,0,0,2019.0,0,2.350621,0.03493,12.767051,1.139,1000.21101,3.147,Mass,,1413.4,5587.0,0.96,1.026,4.484,279.485
HATS-58 A b,HATS-58 A,1,2,1,0,0,2019.0,0,4.2180896,0.05798,12.273855,1.095,327.3649,1.03,Mass,,1721.0,7175.0,1.433,1.461,4.292,403.591
HATS-59 b,HATS-59,1,1,2,0,0,2018.0,0,5.416081,0.06112,12.621334,1.126,256.17098,0.806,Mass,269.0,1128.0,5670.0,1.036,1.038,4.422,642.884
HATS-59 c,HATS-59,1,1,2,0,0,2018.0,0,1422.0,2.504,,,4036.441,12.7,Msini,0.159,175.9,5670.0,1.036,1.038,4.422,642.884
HATS-6 b,HATS-6,1,1,1,0,0,2015.0,0,3.3252725,0.03623,11.186582,0.998,101.38777,0.319,Mass,,712.8,3724.0,0.57,0.574,4.683,169.318
HATS-60 b,HATS-60,1,1,1,0,0,2018.0,0,3.560829,0.04708,12.923977,1.153,210.40346,0.662,Mass,903.9,1528.0,5688.0,1.46,1.097,4.148,486.474
HATS-61 b,HATS-61,1,1,1,0,0,2018.0,0,7.817953,0.07908,13.394755,1.195,1080.622,3.4,Mass,374.2,1226.1,5542.0,1.664,1.076,4.028,679.761
HATS-62 b,HATS-62,1,1,1,0,0,2018.0,0,3.2768837,0.04163,11.825495,1.055,56.89157,0.179,Mass,387.4,1237.0,5416.0,0.933,0.896,4.451,523.067
HATS-63 b,HATS-63,1,1,1,0,0,2018.0,0,3.0566527,0.04026,13.529263,1.207,305.1168,0.96,Mass,634.1,1398.3,5627.0,1.07,0.931,4.349,623.232
HATS-64 b,HATS-64,1,1,1,0,0,2018.0,0,4.908897,0.06562,18.819911,1.679,305.1168,0.96,Mass,1711.0,1793.0,6554.0,2.113,1.564,3.982,1080.15
HATS-65 b,HATS-65,1,2,1,0,0,2018.0,0,3.105161,0.04497,16.824709,1.501,260.93843,0.821,Mass,1178.0,1634.0,6277.0,1.31,1.257,4.303,493.32
HATS-66 b,HATS-66,1,1,1,0,0,2018.0,0,3.1414391,0.04714,15.815899,1.411,1694.0339,5.33,Mass,2637.0,1998.0,6626.0,1.841,1.411,4.057,1477.98
HATS-67 b,HATS-67,1,1,1,0,0,2018.0,0,1.6091788,0.03032,18.887165,1.685,460.8535,1.45,Mass,3821.0,2193.0,6594.0,1.441,1.435,4.278,960.109
HATS-68 b,HATS-68,1,1,1,0,0,2018.0,0,3.5862202,0.05071,13.809488,1.232,410.0007,1.29,Mass,1521.0,1741.0,6147.0,1.748,1.351,4.083,603.955
HATS-69 b,HATS-69,1,1,1,0,0,2018.0,0,2.2252577,0.03211,10.592505,0.945,183.38791,0.577,Mass,466.6,1295.7,5137.0,0.8785,0.892,4.501,414.537
HATS-7 b,HATS-7,1,1,1,0,0,2015.0,0,3.185315,0.04012,6.310667,0.563,38.1396,0.12,Mass,,1084.0,4985.0,0.815,0.849,4.545,240.707
HATS-70 b,HATS-70,1,1,1,0,0,2019.0,0,1.8882378,0.03632,15.513256,1.384,4100.007,12.9,Mass,9110.0,2730.0,7930.0,1.881,1.78,4.167,1458.83
HATS-71 b,HATS-71,1,1,1,0,0,2020.0,0,3.7955202,0.03745,11.478016,1.024,117.5971,0.37,Mass,,586.8,3405.0,0.4783,0.4861,4.7653,140.225
HATS-72 b,HATS-72,1,1,1,0,0,2020.0,0,7.3279474,0.066517,8.0973816,0.7224,39.855882,0.1254,Mass,49.58,739.3,4656.1,0.7214,0.7311,4.5853,127.589
HATS-74 A b,HATS-74 A,1,2,1,0,0,2021.0,0,1.73185606,0.02384,11.56766808,1.032,464.02947422,1.46,Mass,106.9,895.1,3776.9,0.5758,0.601,4.696,299.389
HATS-75 b,HATS-75,1,1,1,0,0,2021.0,0,2.7886556,0.032742,9.90873894,0.884,156.05374784,0.491,Mass,59.26,772.3,3790.4,0.5848,0.6017,4.6831,194.964
HATS-76 b,HATS-76,1,1,1,0,0,2021.0,0,1.9416423,0.02658,12.09449018,1.079,835.570882,2.629,Mass,129.8,939.8,4016.0,0.6259,0.662,4.665,385.689
HATS-77 b,HATS-77,1,1,1,0,0,2021.0,0,3.0876262,0.03607,13.05846252,1.165,436.69623122,1.374,Mass,78.37,828.3,4071.0,0.6428,0.655,4.638,436.176
HATS-8 b,HATS-8,1,1,1,0,0,2015.0,0,3.583893,0.04667,9.785457,0.873,43.86054,0.138,Mass,,1324.0,5679.0,1.086,1.056,4.386,794.637
HATS-9 b,HATS-9,1,1,1,0,0,2015.0,0,1.915291,0.0312,13.85,1.23561424,,,,,1746.0,5599.0,1.56,1.1,4.1,638.7
HD 100508 b,HD 100508,1,1,1,0,0,2026.0,0,5681.0,6.11,,,381.3940884,1.2,Mass,,,5419.0,,0.94,4.39,32.7548
HD 100655 b,HD 100655,1,2,1,0,0,2011.0,0,157.57001,0.68,,,511.7063,1.61,Msini,,,4891.0,10.06,2.28,2.79,137.178
HD 100777 b,HD 100777,1,1,1,0,0,2007.0,0,383.0,1.06,,,390.92894061,1.23,Mass,,,5533.0,1.04,1.08,,49.5336
HD 101581 b,HIP 56998,1,1,2,0,0,2025.0,0,4.46569,0.046,0.956,0.08528875,,,,80.0,834.0,4675.0,0.63,0.653,4.654,12.7781
HD 101581 c,HIP 56998,1,1,2,0,0,2025.0,0,6.20401,0.0573,0.99,0.08832204,,,,52.0,747.0,4675.0,0.63,0.653,4.654,12.7781
HD 10180 c,HD 10180,1,1,6,0,0,2010.0,0,5.75969,0.06412,,,13.221728,0.0416,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 10180 d,HD 10180,1,1,6,0,0,2010.0,0,16.357,0.12859,,,12.013974,0.0378,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 10180 e,HD 10180,1,1,6,0,0,2010.0,0,49.748,0.2699,,,25.585315,0.0805,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 10180 f,HD 10180,1,1,6,0,0,2010.0,0,122.744,0.4929,,,22.947326,0.0722,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 10180 g,HD 10180,1,1,6,0,0,2010.0,0,604.67,1.427,,,23.265156,0.0732,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 10180 h,HD 10180,1,1,6,0,0,2010.0,0,2205.0,3.381,,,65.663678,0.2066,Msini,,,5911.0,1.109,1.06,4.39,38.9607
HD 101930 b,HD 101930,1,2,1,0,0,2005.0,0,70.46,0.3,,,79.4575,0.25,Msini,,,5108.0,0.86,0.57,4.33,30.0274
HD 102117 b,HD 102117,1,1,1,0,0,2005.0,0,20.8133,0.15,,,54.0311,0.17,Msini,,,5655.0,1.23,1.06,4.29,39.5792
HD 102195 b,HD 102195,1,1,1,0,0,2006.0,0,4.11377,0.05,,,130.3103,0.41,Msini,,,5301.0,0.82,0.76,4.49,29.3386
HD 102272 b,HD 102272,1,1,1,0,0,2008.0,0,127.58,0.51,,,1570.0802,4.94,Msini,,,4790.0,10.3,1.45,2.58,347.097
HD 102329 b,HD 102329,1,1,2,0,0,2011.0,0,778.09998,1.81,,,2593.4928,8.16,Msini,,,4745.0,9.82,3.21,2.96,217.107
HD 102329 c,HD 102329,1,1,2,0,0,2016.0,0,1123.0,,,,483.1016,1.52,Msini,,,,,1.3,,217.107
HD 102843 b,HD 102843,1,1,1,0,0,2019.0,0,3090.942,4.074,,,113.9,0.35836768,Msini,,,5436.0,,0.95,,62.758
HD 102888 b,HD 102888,1,1,1,0,0,2025.0,0,252.06,1.05,,,1808.44363583,5.69,Msini,,,4990.0,8.6,2.42,2.87,126.484
HD 102956 b,HD 102956,1,2,1,0,0,2010.0,0,6.4947,0.0807,,,305.1168,0.96,Msini,,,4985.0,4.55,1.66,3.38,121.89
HD 103197 b,HD 103197,1,1,1,0,0,2009.0,0,47.84,0.25,,,28.6047,0.09,Msini,,,5250.0,0.88,0.8,4.45,57.1463
HD 103720 b,HD 103720,1,1,1,0,0,2014.0,0,4.5557,0.0498,,,197.046,0.62,Msini,,,5017.0,0.73,0.794,4.43,45.5352
HD 103774 b,HD 103774,1,2,1,0,0,2013.0,0,5.8881,0.07,,,116.0,0.367,Msini,,,6489.0,,1.335,4.26,56.4089
HD 103891 b,HD 103891,1,1,1,0,0,2022.0,0,1919.0,3.27,,,457.67290608,1.44,Msini,,,6072.0,2.22,1.28,3.79,55.5213
HD 103949 b,HD 103949,1,1,1,0,0,2019.0,0,120.878,0.439,,,11.2,0.03523896,Msini,,,4792.0,,0.77,,26.4997
HD 104067 b,HD 104067,1,1,2,0,0,2009.0,0,55.851,0.2674,,,62.1,0.19538845,Msini,,,4952.0,0.78,0.82,4.56,20.3632
HD 104067 c,HD 104067,1,1,2,0,0,2024.0,0,13.8992,0.1058,,,13.2,0.04153184,Msini,,,4952.0,0.78,0.82,4.56,20.3632
HD 10442 b,HD 10442,1,1,1,0,0,2014.0,0,1032.3,2.01,,,472.61321,1.487,Msini,,,4912.0,1.97,1.01,3.19,135.374
HD 104985 b,HD 104985,1,1,1,0,0,2003.0,0,199.68,0.715,,,1766.80811451,5.559,Msini,,,4738.0,11.12,1.22,2.42,100.576
HD 105618 b,HD 105618,1,1,2,0,0,2022.0,0,10.02245,0.091,,,25.42627256,0.08,Msini,,,,,1.01,,70.0837
HD 105618 c,HD 105618,1,1,2,0,0,2022.0,0,77114.07158,35.731,,,8419.59232984,26.491,Mass,,,,,1.01,,70.0837
HD 105779 b,HD 105779,1,1,1,0,0,2022.0,0,2412.0,3.38,,,203.41018048,0.64,Msini,,,5792.0,0.94,0.89,4.36,55.2411
HD 106252 b,HD 106252,1,1,1,0,0,2002.0,0,1535.0,2.655,,,3178.28407,10.0,Mass,,,5874.0,1.1,1.05,,38.185
HD 106270 b,HD 106270,1,1,1,0,0,2011.0,0,1888.0,3.34,,,3219.6179,10.13,Msini,,,5509.0,2.66,1.39,3.72,93.808
HD 106315 b,HD 106315,1,1,2,0,0,2017.0,0,9.55237,0.0907,2.44,0.21768222,12.6,0.03964383,Mass,,1153.0,6327.0,1.296,1.091,4.252,109.353
HD 106315 c,HD 106315,1,1,2,0,0,2017.0,0,21.05704,0.1536,4.35,0.38808101,15.2,0.04782431,Mass,,886.0,6327.0,1.296,1.091,4.252,109.353
HD 10647 b,HD 10647,1,1,1,0,0,2006.0,0,989.2,2.015,,,298.75,0.94,Msini,,,6218.0,1.1,1.11,4.62,17.3357
HD 106515 A b,HD 106515 A,1,2,1,0,0,2012.0,0,3626.0,4.48,,,6006.9568923,18.9,Mass,,,5362.0,1.62,0.89,,34.0915
HD 106906 b,HD 106906,1,1,1,0,0,2013.0,0,,650.0,,,3496.0,11.0,Mass,,1800.0,6516.0,,1.5,,103.029
HD 10697 b,HD 10697,1,1,1,0,0,1999.0,0,1075.3799,2.051,,,1825.2885414,5.743,Mass,,,5600.0,1.79,0.99,,33.1205
HD 107148 b,HD 107148,1,2,2,0,0,2005.0,0,48.056,0.269,,,66.741,0.21,Msini,,,5797.0,,1.12,4.446,49.4156
HD 107148 c,HD 107148,1,2,2,0,0,2021.0,0,18.3267,0.1407,,,19.89605828,0.0626,Msini,,,5752.92,1.169193,1.105215,4.345025,49.4156
HD 108147 b,HD 108147,1,1,1,0,0,2002.0,0,10.8985,0.102,,,82.95,0.261,Msini,,,6255.73,1.20664,1.22,4.36127,38.92
HD 108202 b,HD 108202,1,1,1,0,0,2023.0,0,2990.0,3.7,,,953.485221,3.0,Mass,,,,,0.74,,38.6846
HD 108236 b,HD 108236,1,1,5,0,0,2020.0,0,3.795963,0.04527,1.615,0.14408065,,,,,,5660.0,0.877,0.869,4.49,64.5978
HD 108236 c,HD 108236,1,1,5,0,0,2020.0,0,6.203449,0.062,2.071,0.18476224,,,,,,5660.0,0.877,0.869,4.49,64.5978
HD 108236 e,HD 108236,1,1,5,0,0,2020.0,0,19.590025,0.1367,3.083,0.27504684,,,,,,5660.0,0.877,0.869,4.49,64.5978
HD 108236 f,HD 108236,1,1,5,0,0,2021.0,0,29.54115,0.1758,2.017,0.17994469,,,,,,5660.0,0.877,0.869,4.49,64.5978
HD 108341 b,HD 108341,1,2,1,0,0,2014.0,0,1129.0,2.0,,,1112.4,3.5,Msini,,,5122.0,0.79,0.843,4.45,48.9102
HD 108863 b,HD 108863,1,1,1,0,0,2011.0,0,437.7,1.32,,,767.24162,2.414,Msini,,,4878.0,5.74,1.59,3.07,164.742
HD 108874 b,HD 108874,1,1,2,0,0,2002.0,0,394.48123,1.04,,,451.3186,1.42,Msini,,,5600.0,1.05,1.1,4.44,59.5175
HD 108874 c,HD 108874,1,1,2,0,0,2005.0,0,1624.0,2.659,,,314.64,0.99,Msini,,,5551.0,,0.95,,59.5175
HD 109246 b,HD 109246,1,1,1,0,0,2010.0,0,68.27,0.33,,,273.3338,0.86,Msini,,,5844.0,1.07,1.2,4.46,67.8349
HD 109271 b,HD 109271,1,1,2,0,0,2013.0,0,7.8543,0.079,,,17.162,0.054,Msini,,,5783.0,,1.047,4.28,55.8716
HD 109271 c,HD 109271,1,1,2,0,0,2013.0,0,30.93,0.196,,,24.154,0.076,Msini,,,5783.0,,1.047,4.28,55.8716
HD 109286 b,HD 109286,1,1,1,0,0,2021.0,0,520.1,1.259,,,950.30693693,2.99,Msini,0.709,259.4,5694.0,1.089,0.98,4.44,55.4156
HD 109749 b,HD 109749,1,2,1,0,0,2005.0,0,5.239891,0.0615,,,85.8141,0.27,Msini,,,5824.0,1.22,1.13,,63.0821
HD 10975 b,HD 10975,1,1,1,0,0,2021.0,0,283.8,0.95,,,143.02278315,0.45,Msini,,,4840.0,11.16,1.41,2.48,116.506
HD 109833 b,HD 109833,1,1,2,0,0,2022.0,0,9.188526,,2.888,0.25765055,,,,,,5881.0,1.0,1.08,4.45,79.5561
HD 109833 c,HD 109833,1,1,2,0,0,2022.0,0,13.900148,,2.59,0.23106472,,,,,,5881.0,1.0,1.08,4.45,79.5561
HD 109988 b,HD 109988,1,1,1,0,0,2022.0,0,17132.15854,12.518,,,6935.33366915,21.821,Mass,,,,,0.88,,42.5279
HD 110014 b,HD 110014,1,1,1,0,0,2009.0,0,835.477,2.14,,,3524.59,11.09,Msini,,,4445.0,20.9,2.17,2.1,100.758
HD 110067 b,HD 110067,1,3,6,0,0,2023.0,0,9.113678,0.0793,2.2,0.19627119,5.69,0.01790274,Mass,,800.0,5266.0,0.788,0.798,4.54,32.1585
HD 110067 c,HD 110067,1,3,6,0,0,2023.0,0,13.673694,0.1039,2.388,0.21304346,6.3,0.01982202,Mass,,699.0,5266.0,0.788,0.798,4.54,32.1585
HD 110067 d,HD 110067,1,3,6,0,0,2023.0,0,20.519617,0.1362,2.852,0.25443884,8.52,0.02680692,Mass,,602.0,5266.0,0.788,0.798,4.54,32.1585
HD 110067 e,HD 110067,1,3,6,0,0,2023.0,0,30.793091,0.1785,1.94,0.17307551,3.9,0.01227077,Mass,,533.0,5266.0,0.788,0.798,4.54,32.1585
HD 110067 f,HD 110067,1,3,6,0,0,2023.0,0,41.05854,0.2163,2.601,0.23204608,5.04,0.01585761,Mass,,489.0,5266.0,0.788,0.798,4.54,32.1585
HD 110067 g,HD 110067,1,3,6,0,0,2023.0,0,54.76992,0.2621,2.607,0.23258136,8.4,0.02642936,Mass,,440.0,5266.0,0.788,0.798,4.54,32.1585
HD 110082 b,HD 110082,1,2,1,0,0,2021.0,0,10.18271,0.113,3.2,0.28548488,,,,,,6200.0,1.19,1.21,4.2,105.096
HD 110113 b,HD 110113,1,1,2,0,0,2021.0,0,2.541,0.035,2.05,0.18288875,4.55,0.01431583,Mass,735.49,1371.0,5732.0,0.968,0.997,4.46,106.307
HD 110113 c,HD 110113,1,1,2,0,0,2021.0,0,6.744,0.068,,,10.5,0.03303653,Msini,199.9,990.0,5732.0,0.968,0.997,4.46,106.307
HD 110537 b,HD 110537,1,1,1,0,0,2022.0,0,24469.67342,16.714,,,8612.83200129,27.099,Mass,,,,,1.02,,45.0858
HD 11112 b,HD 11112,1,1,1,0,0,2022.0,0,17244.90764,13.38,,,2598.56505563,8.176,Mass,,,,,1.07,,44.3804
HD 111232 b,HD 111232,1,1,2,0,0,2003.0,0,1169.13202,2.148,,,2531.50326176,7.965,Mass,,,5512.0,0.9,0.96,,28.9571
HD 111232 c,HD 111232,1,1,2,0,0,2022.0,0,26472.44623,17.25,,,5740.93451564,18.063,Mass,,,,,0.96,,28.9571
HD 111591 b,HD 111591,1,1,1,0,0,2017.0,0,1056.4,2.5,,,1398.452,4.4,Msini,,,4884.0,8.03,1.94,3.1,114.166
HD 111998 b,HD 111998,1,1,1,0,0,2016.0,0,810.0,1.91,,,1525.5763536,4.8,Mass,,,6557.0,1.45,1.4,,33.2237
HD 112300 b,HD 112300,1,1,1,0,0,2023.0,0,466.63,1.33,,,5031.22368281,15.83,Msini,,,3657.0,65.8,1.4,0.8,62.07324
HD 112570 b,HD 112570,1,1,1,0,0,2023.0,0,2615.0,3.9,,,1086.97315194,3.42,Mass,,,4750.0,9.85,1.15,2.51,101.166
HD 112640 b,HD 112640,1,1,1,0,0,2020.0,0,613.2,1.7,,,1589.15,5.0,Msini,,,4155.0,39.0,1.8,1.7,323.335
HD 113337 b,HD 113337,1,3,2,0,0,2013.0,0,317.58639,1.022,,,1035.80277841,3.259,Msini,,,6576.6,1.5,1.41,,36.18
HD 113337 c,HD 113337,1,3,2,0,0,2020.0,0,5429.93477,6.805,,,6299.67685515,19.821,Mass,,,,,1.41,,36.18
HD 11343 c,HIP 8541,1,2,2,0,0,2022.0,0,228.53731,0.923,,,255.53403923,0.804,Msini,,,,,2.009,,155.121
HD 113538 b,HD 113538,1,1,2,0,0,2010.0,0,663.2,1.24,,,114.41,0.36,Msini,,,4462.0,0.53,0.585,3.79,16.2817
HD 113538 c,HD 113538,1,1,2,0,0,2010.0,0,1818.0,2.44,,,295.57,0.93,Msini,,,4462.0,0.53,0.585,3.79,16.2817
HD 113996 b,HD 113996,1,2,1,0,0,2017.0,0,610.2,1.6,,,2002.329,6.3,Msini,,,4181.0,25.11,1.49,1.86,116.334
HD 114082 b,HD 114082,1,1,1,0,0,2022.0,0,109.75,0.5109,11.2089807,1.0,2542.627256,8.0,Mass,,,6651.0,1.49,1.47,4.19,95.3906
HD 114386 b,HD 114386,1,1,2,0,0,2003.0,0,937.70001,1.73,,,362.3262,1.14,Msini,,,4836.0,0.76,0.6,4.45,27.9243
HD 114386 c,HD 114386,1,1,2,0,0,2026.0,0,444.0,1.05,,,117.59651059,0.37,Msini,,,4895.0,,0.8,4.28,27.9243
HD 114729 b,HD 114729,1,2,1,0,0,2002.0,0,1121.79,2.067,,,262.20975,0.825,Msini,,,5844.0,1.473,0.936,4.046,37.8063
HD 114783 b,HD 114783,1,1,2,0,0,2001.0,0,493.7,1.16,,,349.6,1.1,Msini,,,5135.0,,0.853,,21.0628
HD 114783 c,HD 114783,1,1,2,0,0,2016.0,0,4352.0,5.0,,,603.8739733,1.9,Mass,,,,,0.9,,21.0628
HD 11505 b,HD 11505,1,1,1,0,0,2022.0,0,32669.22247,20.247,,,2510.52658689,7.899,Mass,,,,,1.03,,38.9679
HD 11506 b,HD 11506,1,1,3,0,0,2007.0,0,1617.7,2.885,,,1525.5763536,4.8,Msini,,,6123.0,1.34,1.22,4.39,51.261
HD 11506 c,HD 11506,1,1,3,0,0,2008.0,0,223.92,0.771,,,127.1313628,0.4,Msini,,,6123.0,1.34,1.22,4.39,51.261
HD 11506 d,HD 11506,1,1,3,0,0,2022.0,0,26500.0,18.2,,,4068.2036096,12.8,Mass,,,6123.0,,1.22,4.39,51.261
HD 115404 A b,HD 115404 A,1,1,2,0,0,2022.0,0,10.49488,0.088,,,30.82935548,0.097,Msini,,,,,0.83,,10.9816
HD 115404 A c,HD 115404 A,1,1,2,0,0,2022.0,0,15319.22517,11.364,,,3279.67133183,10.319,Mass,,,,,0.83,,10.9816
HD 115954 b,HD 115954,1,1,1,0,0,2021.0,0,3700.0,5.0,,,2634.79749403,8.29,Msini,0.064,144.9,5957.0,1.213,1.18,4.15,87.6437
HD 116029 b,HD 116029,1,2,2,0,0,2011.0,0,670.0,1.65,,,444.962,1.4,Msini,,,4819.0,4.89,0.83,2.98,123.245
HD 116029 c,HD 116029,1,2,2,0,0,2016.0,0,907.0,,,,403.6441,1.27,Msini,,,,,1.33,,123.245
HD 117207 b,HD 117207,1,1,1,0,0,2004.0,0,2621.75,3.787,,,612.14058,1.926,Msini,,,5732.0,1.074,1.053,4.371,32.3547
HD 11755 b,HD 11755,1,1,1,0,0,2015.0,0,433.70001,1.09,,,1789.3829,5.63,Msini,,,4312.0,20.58,0.72,1.67,235.045
HD 117618 b,HD 117618,1,1,1,0,0,2004.0,0,25.8,0.18,,,55.30242,0.174,Msini,,,5990.0,,1.077,4.41,37.7781
HD 118203 b,HD 118203,1,1,2,0,0,2005.0,0,6.1349779,0.0713,12.778238,1.14,680.15279098,2.14,Mass,,1361.0,5742.0,2.04,1.27,3.92,92.2589
HD 118203 c,HD 118203,1,1,2,0,0,2024.0,0,5103.0,6.28,,,3747.19691853,11.79,Mass,,,5742.0,2.04,1.27,3.92,92.2589
HD 11964 b,HD 11964,1,2,2,0,0,2005.0,0,1945.0,3.16,,,198.0,0.622,Msini,,,5303.0,2.00971,0.91,3.79084,33.5369
HD 11964 c,HD 11964,1,2,2,0,0,2008.0,0,37.91,0.229,,,25.0,0.0788,Msini,,,5303.0,2.00971,0.91,3.79084,33.5369
HD 11977 b,HD 11977,1,1,1,0,0,2005.0,0,711.0,1.93,,,2080.0,6.54,Msini,,,4970.0,10.09,1.91,2.9,67.9331
HD 120084 b,HD 120084,1,1,1,0,0,2013.0,0,2142.0,4.21,,,2034.1018048,6.4,Mass,,,4879.0,10.37,2.16,2.74,103.044
HD 121504 b,HD 121504,1,1,1,0,0,2003.0,0,63.33,0.33,,,479.9233,1.51,Msini,,,6027.0,1.07,1.62,4.59,41.6592
HD 12235 b,HD 12235,1,1,2,0,0,2022.0,0,4.36305,0.054,,,10.48833743,0.033,Msini,,,,,1.1,,31.7627
HD 12235 c,HD 12235,1,1,2,0,0,2022.0,0,36336.70679,22.21,,,3135.69506346,9.866,Mass,,,,,1.1,,31.7627
HD 122562 c,HD 122562,1,1,1,0,0,2022.0,0,84.96276,0.406,,,73.10053361,0.23,Msini,,,,,1.241,,53.2528
HD 124330 b,HD 124330,1,1,1,0,0,2021.0,0,270.66,0.86,,,238.37130525,0.75,Msini,,,5873.0,,1.15,4.24,60.1977
HD 12484 b,HD 12484,1,1,1,0,0,2016.0,0,58.83,0.297,,,947.1334,2.98,Msini,,,5920.0,,1.01,4.65,48.3367
HD 125271 b,HD 125271,1,1,1,0,0,2022.0,0,14901.99295,10.817,,,3465.60094993,10.904,Mass,,,,,0.75,,39.3466
HD 125390 b,HD 125390,1,1,1,0,0,2019.0,0,1757.39151,3.496,,,8646.20398403,27.204,Mass,,,4850.0,6.47,1.82,,153.647
HD 125595 b,HD 125595,1,1,1,0,0,2009.0,0,9.6737,0.08,,,6.3566,0.02,Msini,,,4691.0,0.74,0.29,4.17,28.1989
HD 125612 b,HD 125612,1,2,3,0,0,2007.0,0,557.69994,1.349,,,945.22168242,2.974,Msini,,,5841.0,1.05,1.05,,57.6207
HD 125612 c,HD 125612,1,2,3,0,0,2009.0,0,4.15466,0.051,,,15.57359194,0.049,Msini,,,5841.0,1.05,1.05,,57.6207
HD 125612 d,HD 125612,1,2,3,0,0,2009.0,0,2822.72698,3.982,,,2281.37230545,7.178,Mass,,,5841.0,1.05,1.05,,57.6207
HD 12648 b,HD 12648,1,1,1,0,0,2015.0,0,133.60001,0.54,,,622.9468,1.96,Msini,,,4835.0,11.02,0.67,2.18,182.192
HD 126525 b,HD 126525,1,1,1,0,0,2018.0,0,960.41,1.837,,,75.32571,0.237,Msini,,,5638.0,0.979,0.897,4.382,37.6506
HD 12661 b,HD 12661,1,1,2,0,0,2000.0,0,262.70862,0.84,,,772.3269,2.43,Msini,,,5645.0,1.2,1.2,4.36,37.8478
HD 12661 c,HD 12661,1,1,2,0,0,2002.0,0,1708.0,2.8145,,,575.884,1.812,Msini,,,5748.0,1.11,1.02,,37.8478
HD 126614 b,HD 126614,1,3,1,0,0,2009.0,0,1257.25303,2.249,,,107.74382997,0.339,Mass,,,5568.0,1.32,0.96,,73.0961
HD 127506 b,HD 127506,1,1,1,0,0,2022.0,0,65.78395,0.287,,,27.333243,0.086,Msini,,,,,0.73,,22.5279
HD 128311 b,HD 128311,1,1,2,0,0,2002.0,0,453.019,1.084,,,562.24127,1.769,Msini,,,,0.76,0.828,4.61,16.3292
HD 128311 c,HD 128311,1,1,2,0,0,2005.0,0,921.538,1.74,,,1204.25787,3.789,Mass,,,,0.76,0.828,4.61,16.3292
HD 128356 b,HD 128356,1,1,1,0,0,2016.0,0,298.2,0.87,,,282.8687,0.89,Msini,,,4875.0,0.85,0.65,4.52,26.1548
HD 128717 b,HD 128717,1,1,1,0,0,2025.0,0,3420.0,4.85,,,6293.0024586,19.8,Mass,,,6210.0,1.248,1.212,4.329,73.636
HD 129445 b,HD 129445,1,1,1,0,0,2009.0,0,1840.0,2.9,,,508.507,1.6,Msini,,,,,0.99,,67.4386
HD 130322 b,HD 130322,1,1,1,0,0,1999.0,0,10.70871,0.0925,,,365.49,1.15,Msini,,,5387.0,0.85,0.92,4.52,31.8766
HD 131496 b,HD 131496,1,1,1,0,0,2011.0,0,896.0,2.01,,,572.094,1.8,Msini,,,4846.0,4.44,1.34,3.18,131.849
HD 13167 b,HD 13167,1,1,1,0,0,2018.0,0,2613.0,4.1,,,1052.0173,3.31,Msini,,,5671.0,2.39,1.35,3.72,148.934
HD 13189 b,HD 13189,1,1,1,0,0,2005.0,0,471.60001,1.25,,,3480.2385,10.95,Msini,,,4175.0,38.41,2.24,1.62,497.823
HD 132406 b,HD 132406,1,1,1,0,0,2007.0,0,908.0,1.98,,,1887.90073758,5.94,Mass,,,5783.0,1.34,0.973,,70.7832
HD 132563 b,HD 132563,1,3,1,0,0,2011.0,0,1544.0,2.62,,,473.547,1.49,Msini,,,6289.0,1.29577,1.231,4.30327,105.155
HD 133131 A b,HD 133131 A,1,2,3,0,0,2016.0,0,649.0,1.44,,,451.3186,1.42,Msini,,,5799.0,,0.95,4.39,51.4736
HD 133131 A c,HD 133131 A,1,2,3,0,0,2016.0,0,3568.0,4.49,,,133.4886,0.42,Msini,,,5799.0,,0.95,4.39,51.4736
HD 133131 B b,HD 133131 B,1,2,3,0,0,2016.0,0,5769.0,6.15,,,794.575,2.5,Msini,,,5805.0,,0.93,4.41,51.2993
HD 134060 b,HD 134060,1,1,2,0,0,2019.0,0,3.2696,0.0444,,,10.1,0.0318,Msini,,,5966.0,,1.095,4.43,24.0125
HD 134060 c,HD 134060,1,1,2,0,0,2019.0,0,1291.5646,2.3928,,,29.29,0.0922,Msini,,,5966.0,,1.095,4.43,24.0125
HD 134606 b,HD 134606,1,1,5,0,0,2024.0,0,12.089,0.1046,,,9.09,0.02860034,Msini,,,5576.0,1.158,1.046,4.33,26.7909
